ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
236	YBR068C	190	4.68e-08	1.38e-06	0.098941442	0.018111048	4.159910529	0.645030177	0.020874769	0.125873442	0.01466255	0.125873442	BAP2	BAP2	YBR068C	amino acid transport || amino acid transporter activity || YBR068C || 1083103	-4.76	0.0021	0.05	down	NA	NA	0.26	0.211	-0.24	1.47	1	NA	up	no	ESR_up
237	YMR017W	1536	0.008306861	0.030269208	0.06378726	0.02416792	2.19640807	0.393845426	0.192027216	-0.050872451	0.06928769	0.06928769	SPO20	SPO20	YMR017W	spore wall assembly (sensu Fungi)* || t-SNARE activity || YMR017W || 1081244	-4.73	0.0022	0.3	down	NA	NA	0.00071	0.000504	0.69	0.62	0.973	NA	up	no	ESR_up
238	YNL223W	3256	0.180080931	0.309555581	0.008407392	0.006271806	4.891793735	0.054804076	0.007925865	0.007789041	0.009672439	0.009672439	ATG4	ATG4	YNL223W	protein-vacuolar targeting* || microtubule binding* || YNL223W || 1083361	-4.73	0.00222	0.55	down	NA	NA	0	2.4e-07	1.72	0.39	0.304	NA	NA	no	ESR_up
239	YBR214W	373	4.66e-06	6.99e-05	0.068280846	0.014909476	6.02151895	0.423116045	0.002821828	0.096629452	0.007894943	0.096629452	SDS24	SDS24	YBR214W	endocytosis* || molecular function unknown || YBR214W || 1085879	-4.71	0.00227	0.24	down	NA	NA	0.00377	0.00253	1.72	0.65	0.984	NA	up	no	ESR_up
240	YHL008C	4080	0.409776036	0.561860969	0.004033218	0.004892973	5.919368886	0.010068903	0.002829079	0.003082665	0.007881951	0.007881951	YHL008C	YHL008C	YHL008C	biological process unknown || transporter activity || YHL008C || 1082447	-4.69	0.00238	0.5	down	NA	NA	0	1.5e-06	1.04	0.45	0.612	NA	NA	no	ESR_up
241	YLR284C	1377	0.005334623	0.021683287	0.027541113	0.009885181	3.827407024	0.073252815	0.024509481	0.019207972	0.018331707	0.019207972	ECI1	ECI1	YLR284C	fatty acid beta-oxidation || dodecenoyl-CoA delta-isomerase activity || YLR284C || 1085148	-4.69	0.00239	0.25	down	NA	NA	0.00263	0.00175	1.31	0.55	0.899	NA	up	no	ESR_up
242	YER158C	1010	0.001446407	0.008015385	0.040037787	0.012569839	5.493311369	0.133624752	0.004605284	0.066082615	0.008131753	0.066082615	YER158C	YER158C	YER158C	biological process unknown || molecular function unknown || YER158C || 1086491	-4.68	0.00244	0.45	down	up	NA	0	7.46e-06	1.51	0.46	0.629	NA	up	no	ESR_up
243	YDL147W	4233	0.465429211	0.615404511	0.003483977	0.004772989	7.028229996	0.038244514	0.000899687	0.00929248	0.008533015	0.00929248	RPN5	RPN5	YDL147W	ubiquitin-dependent protein catabolism || molecular function unknown || YDL147W || 1085476	-4.67	0.00246	0.42	down	NA	NA	4e-05	1.97e-05	1.28	0.45	0.62	NA	NA	no	ESR_up
244	YGR268C	821	0.000487516	0.003323542	0.044547467	0.012773381	4.943019332	0.183240078	0.007795443	0.065200277	0.009458041	0.065200277	HUA1	HUA1	YGR268C	actin cortical patch assembly || molecular function unknown || YGR268C || 1083628	-4.66	0.00255	0.38	down	NA	NA	0.00012	6.89e-05	1.19	0.5	0.79	NA	up	no	ESR_up
245	YOL032W	1416	0.005923122	0.023427654	0.022034966	0.008006871	4.326575581	0.131076691	0.015452864	0.007346849	0.013229256	0.013229256	OPI10	YOL032W	YOL032W	biological process unknown || molecular function unknown || YOL032W || 1085352	-4.66	0.00258	0.53	down	NA	NA	0	5.18e-07	1.3	0.4	0.344	NA	NA	no	ESR_up
246	YOL082W	1662	0.012001736	0.040417399	0.026394758	0.010507077	5.835339974	0.132508172	0.003251315	0.046139876	0.007894951	0.046139876	ATG19	ATG19	YOL082W	protein-vacuolar targeting || protein binding || YOL082W || 1085289	-4.66	0.00258	0.58	down	up	NA	0	6.7e-08	1.5	0.43	0.479	NA	up	no	ESR_up
247	YGL045W	4076	0.40747318	0.559525856	0.009315426	0.011245781	5.050226834	0.130700696	0.007001085	0.049579172	0.009077834	0.049579172	RIM8	RIM8	YGL045W	meiosis* || molecular function unknown || YGL045W || 1082297	-4.65	0.00262	0.43	down	NA	NA	3e-05	1.42e-05	1.06	0.49	0.75	NA	NA	no	ESR_up
248	YLR257W	4214	0.457261496	0.607330943	0.00375826	0.005055748	6.509944466	0.026685642	0.001568095	0.009867441	0.008133969	0.009867441	YLR257W	YLR257W	YLR257W	biological process unknown || molecular function unknown || YLR257W || 1081091	-4.65	0.00261	0.27	down	NA	NA	0.00158	0.00115	1.61	0.54	0.884	NA	NA	no	ESR_up
249	YDR317W	2198	0.03766921	0.095921095	0.033411614	0.016075363	2.766957494	0.076831548	0.073370973	-0.017161072	0.042242167	0.042242167	HIM1	HIM1	YDR317W	DNA repair || molecular function unknown || YDR317W || 1084868	-4.63	0.00272	0.3	down	NA	NA	0.00077	0.000539	1.27	0.57	0.935	NA	NA	no	ESR_up
250	YEL041W	4795	0.676195655	0.789407248	0.004755993	0.011387233	4.242059233	0.07329102	0.015890006	0.04212256	0.013928395	0.04212256	YEF1	YEL041W	YEL041W	biological process unknown || molecular function unknown || YEL041W || 1083433	-4.63	0.00272	0.23	down	NA	NA	0.00464	0.00304	1.01	0.7	0.994	NA	NA	no	ESR_up
251	YCL056C	5509	0.962959695	0.978164321	0.00048233	0.010386127	3.664388133	0.048301365	0.027641579	0.013078079	0.020619043	0.020619043	YCL056C	YCL056C	YCL056C	biological process unknown || molecular function unknown || YCL056C || 1085613	-4.62	0.00276	0.44	down	NA	NA	1e-05	8.94e-06	1.26	0.44	0.539	NA	NA	no	ESR_up
252	YNL007C	3073	0.146139748	0.266171224	0.015325459	0.010545263	6.844125142	0.118197028	0.001133919	0.048616931	0.00838135	0.048616931	SIS1	SIS1	YNL007C	protein folding* || unfolded protein binding* || YNL007C || 1085122	-4.62	0.00276	0.5	down	NA	NA	0	1.34e-06	1.18	0.42	0.435	NA	NA	no	ESR_up
253	YOR007C	3637	0.270493628	0.416264184	0.005093886	0.004622709	7.574166875	0.020809603	0.000553041	0.006452195	0.009007419	0.009007419	SGT2	SGT2	YOR007C	biological process unknown || molecular function unknown || YOR007C || 1085183	-4.61	0.00277	0.67	down	NA	NA	0	1.03e-09	1.24	0.4	0.327	NA	NA	no	ESR_up
254	YPL159C	2231	0.040486821	0.101570927	0.01078693	0.005265134	5.577919542	0.031423747	0.004350319	0.005521098	0.008052046	0.008052046	PET20	PET20	YPL159C	biological process unknown || molecular function unknown || YPL159C || 1085896	-4.55	0.00311	0.55	down	NA	NA	0	2.62e-07	1.21	0.41	0.416	NA	NA	no	ESR_up
255	YBR050C	1283	0.003905209	0.017009943	0.051979484	0.018012664	2.669783515	0.350623378	0.099268404	0.015896898	0.045889786	0.045889786	REG2	REG2	YBR050C	negative regulation of transcription from RNA polymerase II promoter || protein phosphatase type 1 activity || YBR050C || 1084956	-4.54	0.0032	0.11	down	NA	NA	0.0708	0.0504	0.18	1.07	1	NA	up	no	ESR_up
256	YDR040C	115	3.88e-10	1.89e-08	0.035922069	0.005739361	7.849395986	0.088338167	0.001290617	0.013446504	0.009190267	0.013446504	ENA1	ENA1	YDR040C	sodium ion transport || ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism || YDR040C || 1086516	-4.53	0.00326	0.18	down	NA	NA	0.0142	0.00921	1.05	0.74	0.997	NA	up	no	ESR_up
257	YDR122W	2281	0.04392685	0.107785436	0.018001527	0.0089347	6.695735452	0.09376036	0.001257261	0.03445732	0.008284235	0.03445732	KIN1	KIN1	YDR122W	exocytosis || protein kinase activity || YDR122W || 1086468	-4.53	0.00323	0.5	down	NA	NA	0	1.63e-06	0.99	0.39	0.307	NA	NA	no	ESR_up
258	YPR127W	1160	0.002649614	0.012784388	0.018182781	0.006049413	5.76758379	0.029167502	0.00332428	0.013048108	0.007928672	0.013048108	YPR127W	YPR127W	YPR127W	biological process unknown || molecular function unknown || YPR127W || 1085686	-4.52	0.00331	0.48	down	NA	NA	0	2.61e-06	1.04	0.42	0.438	NA	up	no	ESR_up
259	YLR099C	343	3.09e-06	5.04e-05	0.030219699	0.006478306	5.325061368	0.069538909	0.005842296	0.012933939	0.008398727	0.012933939	ICT1	ICT1	YLR099C	biological process unknown || molecular function unknown || YLR099C || 1083812	-4.51	0.00333	0.45	down	NA	NA	0	8.2e-06	1.21	0.48	0.707	NA	up	no	ESR_up
260	YPL017C	312	1.6e-06	2.88e-05	0.080011118	0.016676758	4.577580973	0.55206311	0.013334448	0.111090908	0.011393924	0.111090908	IRC15	YPL017C	YPL017C	biological process unknown || S-adenosylmethionine-dependent methyltransferase activity || YPL017C || 1080910	-4.51	0.00333	0.4	down	NA	NA	6e-05	3.6e-05	1.23	0.45	0.583	NA	NA	no	ESR_up
261	YMR297W	742	0.000278209	0.002098564	0.020655517	0.005682729	8.731326429	0.035015848	0.00017842	0.014269306	0.009673234	0.014269306	PRC1	PRC1	YMR297W	vacuolar protein catabolism || carboxypeptidase C activity || YMR297W || 1082364	-4.51	0.00333	0.35	down	up	NA	0.00023	0.000144	0.99	0.45	0.579	NA	up	no	ESR_up
262	YPR005C	1616	0.010776113	0.037322959	0.026799247	0.010510018	4.035187704	0.148601439	0.019411324	0.030007519	0.015899397	0.030007519	HAL1	HAL1	YPR005C	positive regulation of transcription from RNA polymerase II promoter* || molecular function unknown || YPR005C || 1086160	-4.5	0.00336	0.39	down	NA	NA	1e-04	5.19e-05	0.88	0.51	0.806	NA	up	no	ESR_up
263	YBR269C	4506	0.568732823	0.70641648	0.004146882	0.00727627	5.172774549	0.031764072	0.005951536	0.017735089	0.00873406	0.017735089	FMP21	YBR269C	YBR269C	biological process unknown || molecular function unknown || YBR269C || 1080742	-4.49	0.00344	0.74	down	up	NA	0	1.69e-11	0.98	0.37	0.194	NA	NA	no	ESR_up
264	YKL150W	760	0.000311517	0.002292483	0.02317391	0.006427325	7.232175992	0.063470286	0.000706502	0.017775379	0.008721762	0.017775379	MCR1	MCR1	YKL150W	response to oxidative stress* || cytochrome-b5 reductase activity || YKL150W || 1084244	-4.48	0.0035	0.39	down	up	NA	1e-04	4.64e-05	0.55	0.51	0.822	NA	up	no	ESR_up
265	YER035W	2001	0.026304638	0.073576741	0.0314301	0.014146969	4.703251432	0.191859134	0.009746572	0.079792465	0.01062431	0.079792465	EDC2	EDC2	YER035W	deadenylylation-dependent decapping || RNA binding || YER035W || 1081578	-4.47	0.00355	0.37	down	up	NA	0.00014	7.29e-05	1.68	0.45	0.596	NA	NA	no	ESR_up
266	YEL020C	993	0.001302949	0.007344013	0.01983163	0.006167838	4.965366325	0.051623601	0.007648198	0.004123465	0.009371487	0.009371487	YEL020C	YEL020C	YEL020C	biological process unknown || molecular function unknown || YEL020C || 1084169	-4.44	0.00371	0.22	NA	NA	NA	0.006	0.00402	1.05	0.62	0.973	NA	up	no	ESR_up
267	YPR049C	1317	0.004250356	0.018071916	0.014733941	0.005153606	5.691377501	0.034097864	0.003907411	0.005408353	0.007975095	0.007975095	ATG11	ATG11	YPR049C	protein-vacuolar targeting* || molecular function unknown || YPR049C || 1082537	-4.44	0.00369	0.79	NA	NA	NA	0	6.3e-13	1.16	0.36	0.176	NA	up	no	ESR_up
268	YJL164C	1617	0.010804669	0.03739872	0.0330684	0.012973324	5.426854536	0.225109609	0.005204378	0.070094437	0.008217416	0.070094437	TPK1	TPK1	YJL164C	protein amino acid phosphorylation* || protein serine/threonine kinase activity* || YJL164C || 1084692	-4.44	0.00377	0.23	NA	up	NA	0.0041	0.00274	1.36	0.66	0.986	NA	up	no	ESR_up
269	YBL075C	33	6.2e-17	1.05e-14	0.055114424	0.006591561	5.473020182	0.27339131	0.004971965	0.014466511	0.008155388	0.014466511	SSA3	SSA3	YBL075C	response to stress* || ATPase activity || YBL075C || 1081769	-4.43	0.00378	0.39	NA	up	NA	1e-04	5.25e-05	1.12	0.42	0.437	NA	up	no	ESR_up
270	YAL054C	43	5.45e-16	7.1e-14	0.083098885	0.010257962	4.9092902	0.375852253	0.008389453	0.038687444	0.009596825	0.038687444	ACS1	ACS1	YAL054C	acetyl-CoA biosynthesis* || acetate-CoA ligase activity || YAL054C || 1083184	-4.4	0.00405	0.08	NA	NA	NA	0.125	0.0937	0.69	0.8	0.999	NA	up	no	ESR_up
271	YDR085C	859	0.000626833	0.004084267	0.03662012	0.010708483	4.669568827	0.158993801	0.010561949	0.040740904	0.010820229	0.040740904	AFR1	AFR1	YDR085C	signal transduction during conjugation with cellular fusion* || receptor signaling protein activity || YDR085C || 1083998	-4.4	0.00401	0.21	NA	up	NA	0.00699	0.00465	0.87	0.64	0.98	NA	up	no	ESR_up
272	YJL141C	2399	0.054915802	0.128121611	0.014728177	0.007672757	6.77903069	0.06519493	0.001272029	0.025066317	0.008336046	0.025066317	YAK1	YAK1	YJL141C	protein amino acid phosphorylation || protein kinase activity || YJL141C || 1085013	-4.4	0.00396	0.54	NA	up	NA	0	3.79e-07	1.29	0.42	0.426	NA	NA	no	ESR_up
273	YBR062C	4002	0.385060161	0.538526167	0.006697853	0.007710996	4.365179766	0.049717455	0.013678496	0.007498362	0.01292303	0.01292303	YBR062C	YBR062C	YBR062C	biological process unknown || molecular function unknown || YBR062C || 1086550	-4.39	0.00409	0.57	NA	NA	NA	0	9.29e-08	1.24	0.38	0.259	NA	NA	no	ESR_up
274	YCR032W	5245	0.852649659	0.909701199	0.000877912	0.004726595	6.7626489	0.010701512	0.001194499	0.008800494	0.00832552	0.008800494	BPH1	BPH1	YCR032W	cell wall organization and biogenesis* || molecular function unknown || YCR032W || 1083204	-4.39	0.00409	0.7	NA	NA	NA	0	2.1e-10	1.26	0.37	0.223	NA	NA	no	ESR_up
275	YLR142W	4598	0.59943604	0.729674536	0.008251542	0.015710887	6.267419948	0.445417338	0.002540982	0.107889014	0.007960186	0.107889014	PUT1	PUT1	YLR142W	glutamate biosynthesis* || proline dehydrogenase activity || YLR142W || 1085581	-4.39	0.00412	0.06	NA	up	NA	0.206	0.162	1.7	1.25	1	NA	NA	no	ESR_up
276	YJL057C	1268	0.003712154	0.016385586	0.024080944	0.008299082	4.979684235	0.068826173	0.00750475	0.023309083	0.009318171	0.023309083	IKS1	YJL057C	YJL057C	biological process unknown || molecular function unknown || YJL057C || 1081733	-4.38	0.00421	0.72	NA	up	NA	0	6.18e-11	1.32	0.32	0.0604	NA	NA	no	ESR_up
277	YPR148C	4965	0.74344238	0.838075932	0.001571499	0.00480143	6.165002632	0.033248971	0.002382098	0.005045563	0.007931895	0.007931895	YPR148C	YPR148C	YPR148C	biological process unknown || molecular function unknown || YPR148C || 1082544	-4.37	0.00423	0.55	NA	NA	NA	0	2.74e-07	1.2	0.39	0.287	NA	NA	no	ESR_up
278	YER162C	3603	0.263189991	0.40886294	0.007060665	0.006310458	4.934707177	0.037872962	0.00832457	0.002254783	0.009491313	0.009491313	RAD4	RAD4	YER162C	nucleotide-excision repair, DNA damage recognition || damaged DNA binding || YER162C || 1086166	-4.36	0.00425	0.75	NA	NA	NA	0	7.09e-12	1.19	0.36	0.154	NA	NA	no	ESR_up
279	YMR278W	702	0.000201378	0.001605572	0.017820152	0.004793866	6.088198396	0.032499891	0.002369543	0.002643182	0.00791198	0.00791198	PGM3	YMR278W	YMR278W	biological process unknown || molecular function unknown || YMR278W || 1084392	-4.36	0.00431	0.7	NA	NA	NA	0	2.04e-10	1.38	0.35	0.147	NA	NA	no	ESR_up
280	YNL115C	1231	0.003289193	0.014955007	0.026700429	0.009083839	5.862773768	0.093280308	0.002927368	0.033989469	0.007887617	0.033989469	YNL115C	YNL115C	YNL115C	biological process unknown || molecular function unknown || YNL115C || 1084965	-4.36	0.00431	0.57	NA	up	NA	0	8.97e-08	1.05	0.41	0.384	NA	up	no	ESR_up
281	YHR071W	459	1.74e-05	0.000211294	0.041026888	0.009549307	5.858502776	0.088406362	0.003172568	0.037624535	0.007888544	0.037624535	PCL5	PCL5	YHR071W	cell cycle || cyclin-dependent protein kinase regulator activity || YHR071W || 1083682	-4.35	0.00431	0.3	NA	NA	NA	0.00073	0.000512	1.09	0.53	0.87	NA	up	no	ESR_up
282	YGR244C	4475	0.556354196	0.695846801	0.002717978	0.004620327	6.930801746	0.026355602	0.001101493	0.008249826	0.008449117	0.008449117	LSC2	LSC2	YGR244C	tricarboxylic acid cycle* || succinate-CoA ligase (ADP-forming) activity || YGR244C || 1081112	-4.34	0.00442	0.35	NA	NA	NA	0.00023	0.00014	0.73	0.49	0.756	NA	NA	no	ESR_up
283	YLR109W	431	1.19e-05	0.000154553	0.040911516	0.009342916	9.246111037	0.178786702	0.000104167	0.038948488	0.009878664	0.038948488	AHP1	AHP1	YLR109W	regulation of cell redox homeostasis* || thioredoxin peroxidase activity || YLR109W || 1084397	-4.33	0.00449	0.13	NA	NA	NA	0.0413	0.0282	2.19	0.8	0.999	NA	up	no	ESR_up
284	YMR140W	2238	0.040886571	0.102252966	0.012578365	0.006151757	5.554355656	0.046274221	0.004021158	0.012909896	0.008071621	0.012909896	SIP5	SIP5	YMR140W	cellular response to glucose starvation || molecular function unknown || YMR140W || 1085302	-4.33	0.00449	0.44	NA	NA	NA	1e-05	1.12e-05	1.21	0.45	0.612	NA	NA	no	ESR_up
285	YHR150W	3066	0.145401944	0.265432056	0.007901621	0.005427064	5.338396237	0.014339339	0.004804302	0.006715638	0.008372664	0.008372664	PEX28	PEX28	YHR150W	peroxisome organization and biogenesis || molecular function unknown || YHR150W || 1083691	-4.32	0.00462	0.48	NA	NA	NA	0	2.65e-06	0.87	0.42	0.44	NA	NA	no	ESR_up
286	YPL110C	491	2.46e-05	0.000280505	0.020698016	0.004906379	6.000598226	0.115447049	0.002879256	0.002954131	0.007890547	0.007890547	GDE1	YPL110C	YPL110C	biological process unknown || molecular function unknown || YPL110C || 1085521	-4.32	0.00461	0.09	NA	NA	NA	0.0997	0.073	1.89	0.94	1	NA	NA	no	ESR_up
287	YER045C	400	7.78e-06	0.000108815	0.034682108	0.007756704	4.946343831	0.076653365	0.007401096	0.019516736	0.0094449	0.019516736	ACA1	ACA1	YER045C	transcription initiation from RNA polymerase II promoter || specific RNA polymerase II transcription factor activity || YER045C || 1083493	-4.31	0.00475	0.38	NA	NA	NA	1e-04	5.9e-05	0.91	0.5	0.779	NA	up	no	ESR_up
288	YLR189C	3709	0.294247725	0.444029257	0.004888279	0.004660614	6.537487602	0.017641387	0.001559956	0.007492467	0.008157931	0.008157931	ATG26	ATG26	YLR189C	sterol metabolism || sterol 3-beta-glucosyltransferase activity || YLR189C || 1081006	-4.3	0.0048	0.51	NA	NA	NA	0	9.95e-07	1.41	0.41	0.385	NA	NA	no	ESR_up
289	YGL006W	1091	0.002020758	0.010366804	0.024140382	0.007819597	7.293895887	0.127423691	0.000751404	0.026604709	0.008778938	0.026604709	PMC1	PMC1	YGL006W	calcium ion homeostasis* || calcium-transporting ATPase activity || YGL006W || 1082421	-4.3	0.00482	0.52	NA	up	NA	0	6.76e-07	1.04	0.46	0.629	NA	up	no	ESR_up
290	YOR227W	1154	0.002569716	0.012463346	0.024414074	0.008097513	6.948049958	0.08223968	0.00103348	0.028301712	0.008463453	0.028301712	HER1	YOR227W	YOR227W	biological process unknown || molecular function unknown || YOR227W || 1084004	-4.29	0.00489	0.51	NA	NA	NA	0	1.03e-06	0.93	0.42	0.438	NA	NA	no	ESR_up
291	YER067W	199	5.62e-08	1.58e-06	0.068986581	0.012703659	4.11879192	0.450354818	0.020546891	0.051654119	0.015053419	0.051654119	YER067W	YER067W	YER067W	biological process unknown || molecular function unknown || YER067W || 1084985	-4.28	0.00498	0.13	NA	NA	NA	0.0435	0.0298	0.88	0.77	0.999	NA	up	no	ESR_up
292	YGL191W	1749	0.01508834	0.048284412	0.011424175	0.00470082	6.248969932	0.023569117	0.001933571	0.007769434	0.007952707	0.007952707	COX13	COX13	YGL191W	aerobic respiration || enzyme regulator activity* || YGL191W || 1083084	-4.28	0.00502	0.44	NA	NA	NA	1e-05	1.1e-05	0.98	0.44	0.545	NA	up	no	ESR_up
293	YLR213C	774	0.000335901	0.002428987	0.058678492	0.016363612	2.804406208	0.274433065	0.078873073	0.026417043	0.040923379	0.040923379	CRR1	CRR1	YLR213C	biological process unknown || molecular function unknown || YLR213C || 1085489	-4.27	0.00503	0.17	NA	NA	NA	0.0197	0.0131	1.21	0.78	0.999	NA	up	no	ESR_up
294	YDR242W	1970	0.024725802	0.070248889	0.016629054	0.007404974	5.193421856	0.05738363	0.006592191	0.017939797	0.008683607	0.017939797	AMD2	AMD2	YDR242W	biological process unknown || amidase activity || YDR242W || 1080887	-4.26	0.00518	0.24	NA	NA	NA	0.00368	0.00245	1.48	0.56	0.924	NA	NA	no	ESR_up
295	YOR220W	255	3.1e-07	6.81e-06	0.051678526	0.010099226	5.557998855	0.207504673	0.004532099	0.041099089	0.00806848	0.041099089	RCN2	YOR220W	YOR220W	biological process unknown || molecular function unknown || YOR220W || 1082834	-4.23	0.00541	0.42	NA	up	NA	3e-05	1.68e-05	1.63	0.43	0.479	NA	NA	no	ESR_up
296	YLR136C	356	3.69e-06	5.81e-05	0.065625125	0.014180191	3.804635722	0.445589918	0.030922184	0.059037891	0.018629753	0.059037891	TIS11	TIS11	YLR136C	mRNA catabolism* || mRNA binding || YLR136C || 1081633	-4.22	0.0055	0.04	NA	NA	NA	0.314	0.264	1.06	1.59	1	NA	up	no	ESR_up
297	YER096W	384	5.92e-06	8.62e-05	0.046587034	0.010285509	5.164711881	0.230898808	0.006269212	0.041060864	0.008754276	0.041060864	SHC1	SHC1	YER096W	sporulation (sensu Fungi)* || enzyme activator activity || YER096W || 1082647	-4.21	0.00555	0.46	NA	NA	NA	0	4.99e-06	1.77	0.44	0.547	NA	up	no	ESR_up
298	YIL125W	3278	0.18456836	0.315140059	0.006874222	0.005180977	8.199127785	0.026198383	0.000310372	0.011698689	0.00940101	0.011698689	KGD1	KGD1	YIL125W	tricarboxylic acid cycle* || oxoglutarate dehydrogenase (succinyl-transferring) activity || YIL125W || 1082616	-4.2	0.00568	0.39	NA	NA	NA	1e-04	4.49e-05	0.53	0.48	0.722	NA	NA	no	ESR_up
299	YOR054C	3487	0.23379669	0.375268161	0.008465195	0.007109812	5.298198232	0.032462999	0.005032947	0.017582329	0.008452533	0.017582329	VHS3	VHS3	YOR054C	G1/S transition of mitotic cell cycle* || phosphopantothenoylcysteine decarboxylase activity* || YOR054C || 1084698	-4.18	0.00591	0.33	NA	NA	NA	0.00034	0.000239	0.9	0.47	0.669	NA	NA	no	ESR_up
300	YLR431C	1186	0.002837757	0.013402888	0.025906583	0.008679541	4.311981167	0.049275568	0.014988807	0.018715017	0.01334711	0.018715017	ATG23	ATG23	YLR431C	protein-vacuolar targeting* || molecular function unknown || YLR431C || 1083919	-4.17	0.00597	0.72	NA	NA	NA	0	6.07e-11	1.22	0.35	0.119	NA	up	no	ESR_up
301	YOR044W	4290	0.482956873	0.630119294	0.006801129	0.009694367	4.377639568	0.044308493	0.012851694	0.029194292	0.012825944	0.029194292	IRC23	YOR044W	YOR044W	biological process unknown || molecular function unknown || YOR044W || 1083303	-4.17	0.00602	0.32	NA	NA	NA	0.00042	0.000305	1.51	0.49	0.763	NA	NA	no	ESR_up
302	YKL085W	4821	0.685236834	0.795781316	0.002830473	0.006983177	6.696395127	0.040391035	0.001195234	0.020621602	0.008284676	0.020621602	MDH1	MDH1	YKL085W	tricarboxylic acid cycle* || L-malate dehydrogenase activity || YKL085W || 1086544	-4.16	0.0061	0.26	NA	NA	NA	0.00246	0.00167	0.27	0.6	0.956	NA	NA	no	ESR_up
303	YMR191W	57	2.04e-14	2.01e-12	0.03668393	0.004796637	6.195541135	0.111883732	0.002355227	0.006514833	0.007938186	0.007938186	SPG5	SPG5	YMR191W	biological process unknown || molecular function unknown || YMR191W || 1086597	-4.16	0.00619	0.28	NA	NA	NA	0.00116	0.000804	0.8	0.51	0.82	NA	up	no	ESR_up
304	YMR302C	2578	0.073269691	0.159114709	0.009474772	0.005289779	6.808125349	0.039568669	0.001118702	0.011400039	0.008355633	0.011400039	YME2	PRP12	YMR302C	rRNA processing* || exonuclease activity || YMR302C || 1081992	-4.16	0.00604	0.34	NA	up	NA	0.00031	0.000202	0.91	0.46	0.662	NA	NA	no	ESR_up
305	YDL149W	3587	0.258926454	0.404017665	0.00842181	0.007459978	5.470073398	0.06709773	0.004366666	0.020531123	0.008158993	0.020531123	ATG9	ATG9	YDL149W	protein-vacuolar targeting* || molecular function unknown || YDL149W || 1081868	-4.15	0.00622	0.35	NA	NA	NA	0.00027	0.000163	1.21	0.48	0.732	NA	NA	no	ESR_up
306	YLR099W-A	4092	0.414210181	0.566552879	0.013286173	0.016271963	3.649785394	0.102973894	0.027065647	0.091392666	0.020842224	0.091392666	YLR099W-A	YLR099W-A	YLR099W-A	biological process unknown || molecular function unknown || YLR099W-A || 1083492	-4.12	0.00669	0.46	NA	NA	NA	0	5.86e-06	1.25	0.36	0.187	NA	NA	no	ESR_up
307	YOR005C	1993	0.025811243	0.072486466	0.014690694	0.006590593	4.732436335	0.033798832	0.008971966	0.004101502	0.010460798	0.010460798	DNL4	DNL4	YOR005C	double-strand break repair via nonhomologous end-joining || DNA ligase (ATP) activity || YOR005C || 1085443	-4.12	0.00662	0.76	NA	NA	NA	0	5.55e-12	1.2	0.35	0.14	NA	NA	no	ESR_up
308	YMR181C	628	0.000101849	0.000907718	0.039906056	0.010268802	5.197493962	0.102545268	0.006208039	0.040968405	0.008673873	0.040968405	YMR181C	YMR181C	YMR181C	biological process unknown || molecular function unknown || YMR181C || 1084317	-4.12	0.00659	0.49	NA	up	NA	0	1.71e-06	1.22	0.39	0.322	NA	up	no	ESR_up
309	YDR059C	203	6.04e-08	1.67e-06	0.029116242	0.005374394	5.484960522	0.100153705	0.004467801	0.008454644	0.008141234	0.008454644	UBC5	UBC5	YDR059C	endocytosis* || ubiquitin conjugating enzyme activity || YDR059C || 1085399	-4.11	0.00685	0.41	NA	up	NA	5e-05	2.84e-05	0.68	0.43	0.501	NA	up	no	ESR_up
310	YGR161C	18	1.57e-20	4.87e-18	0.085797014	0.009236943	5.627994647	0.525526303	0.004137872	0.034033887	0.008015381	0.034033887	RTS3	RTS3	YGR161C	protein amino acid dephosphorylation || protein phosphatase type 2A activity || YGR161C || 1084945	-4.11	0.00685	0.17	NA	up	NA	0.0172	0.0113	1.45	0.64	0.981	NA	up	no	ESR_up
311	YBR256C	2867	0.111048646	0.216755557	0.007465485	0.004684969	6.393572451	0.02650153	0.001782082	0.005572222	0.008037636	0.008037636	RIB5	RIB5	YBR256C	riboflavin biosynthesis || riboflavin synthase activity || YBR256C || 1082014	-4.1	0.00689	0.27	NA	NA	NA	0.0019	0.00131	0.84	0.45	0.606	NA	NA	no	ESR_up
312	YNR007C	3226	0.174019469	0.301917845	0.010023823	0.007373704	4.45119219	0.047911734	0.01205428	0.008854559	0.012270955	0.012270955	ATG3	ATG3	YNR007C	protein-vacuolar targeting* || molecular function unknown || YNR007C || 1083283	-4.1	0.00688	0.73	NA	NA	NA	0	4.21e-11	1.28	0.35	0.122	NA	NA	no	ESR_up
