ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
233	YCL057W	1835	0.018498043	0.05642155	0.010897494	0.004626414	7.663694431	0.029887103	0.000507288	0.005402735	0.0090685	0.0090685	PRD1	PRD1	YCL057W	proteolysis and peptidolysis || metalloendopeptidase activity* || YCL057W || 1081463	0.03	0.983	0	NA	NA	NA	0.953	0.947	-0.11	0.17	0	yes	NA	TEL	TELO
234	YFL067W	2237	0.040782044	0.102037147	0.04885425	0.023880977	2.283535992	0.338662688	0.190974381	-0.008083266	0.064172244	0.064172244	YFL067W	YFL067W	YFL067W	biological process unknown || molecular function unknown || YFL067W || 1086790	0.04	0.977	0	NA	NA	NA	0.967	0.962	0.13	0.27	0.0067	NA	NA	TEL	TELO
235	YBL098W	2098	0.031295068	0.083488321	-0.010627859	0.004935614	6.036542253	0.040413223	0.002674512	0.008224018	0.007898463	0.008224018	BNA4	BNA4	YBL098W	NAD biosynthesis || kynurenine 3-monooxygenase activity || YBL098W || 1082414	0.06	0.967	0	NA	NA	NA	0.965	0.96	-0.55	0.46	0.627	NA	NA	TEL	TELO
236	YDL237W	3573	0.255341668	0.39987334	0.007077862	0.006222458	6.715811852	0.046459997	0.001352585	0.015969874	0.008297178	0.015969874	AIM6	YDL237W	YDL237W	biological process unknown || molecular function unknown || YDL237W || 1081593	0.13	0.922	0	NA	NA	NA	0.865	0.846	0.17	0.24	0.0012	NA	NA	TEL	TELO
237	YEL062W	4991	0.752139888	0.843463626	0.00161959	0.005128223	5.577292881	0.022728683	0.003713199	0.002878943	0.008052545	0.008052545	NPR2	NPR2	YEL062W	urea transport* || channel regulator activity || YEL062W || 1085864	0.14	0.919	0	NA	NA	NA	0.858	0.838	0.2	0.25	0.0026	NA	NA	TEL	TELO
238	YHR218W	2085	0.030170928	0.080991216	0.039412141	0.018180381	4.399363791	0.35483238	0.08396868	0.063905239	0.012658763	0.063905239	YHR218W	YHR218W	YHR218W	biological process unknown || molecular function unknown || YHR218W || 1085845	0.18	0.894	0	NA	NA	NA	0.86	0.841	0.08	0.33	0.0846	NA	NA	TEL	TELO
239	YGL252C	3461	0.227445461	0.367816309	-0.005584826	0.004627164	6.675403592	0.013107383	0.001308736	0.00434162	0.008270157	0.008270157	RTG2	RTG2	YGL252C	intracellular signaling cascade* || transcription regulator activity || YGL252C || 1083874	0.19	0.892	0.01	NA	NA	NA	0.66	0.621	0.19	0.14	0	yes	NA	TEL	TELO
240	YIR034C	3096	0.149067158	0.26954942	0.006720439	0.004657804	8.293613497	0.018982999	0.000252499	0.008310548	0.009453674	0.009453674	LYS1	LYS1	YIR034C	lysine biosynthesis via aminoadipic acid || saccharopine dehydrogenase (NAD+, L-lysine-forming) activity || YIR034C || 1082386	0.19	0.889	0	NA	NA	NA	0.851	0.832	-0.22	0.35	0.137	NA	NA	TEL	TELO
241	YCL051W	4987	0.750457781	0.842252296	0.001692357	0.005321279	5.740098205	0.025246835	0.003533648	0.009134635	0.007945682	0.009134635	LRE1	LRE1	YCL051W	cell wall organization and biogenesis* || transcription regulator activity* || YCL051W || 1085024	0.21	0.877	0.01	NA	NA	NA	0.53	0.482	-0.07	0.11	0	yes	NA	TEL	TELO
242	YKL213C	4130	0.427846876	0.579820573	0.003658952	0.004614753	6.747576864	0.010303653	0.001211406	0.002862123	0.008316171	0.008316171	DOA1	DOA1	YKL213C	ubiquitin-dependent protein catabolism* || molecular function unknown || YKL213C || 1081094	0.23	0.868	0.02	NA	NA	NA	0.472	0.421	0.07	0.11	0	yes	NA	TEL	TELO
243	YKL219W	1462	0.006690372	0.025625647	0.013755954	0.005072487	5.620769851	0.020495189	0.003491054	0.004210825	0.00802033	0.00802033	COS9	COS9	YKL219W	biological process unknown || molecular function unknown || YKL219W || 1083068	0.23	0.867	0	NA	NA	NA	0.767	0.737	-0.3	0.25	0.0024	NA	up	TEL	TELO
244	YBL111C	3976	0.377670054	0.531644691	0.014134683	0.016022131	5.379561531	0.155700697	0.023492978	0.091355755	0.00829481	0.091355755	YBL111C	YBL111C	YBL111C	biological process unknown || molecular function unknown || YBL111C || 1086472	0.25	0.857	0	NA	NA	NA	0.808	0.783	0.05	0.34	0.0979	NA	NA	TEL	TELO
245	YDR529C	1823	0.018193088	0.055826048	0.01101983	0.004666128	6.40556352	0.029519974	0.001694065	0.00696701	0.008046832	0.008046832	QCR7	QCR7	YDR529C	aerobic respiration* || ubiquinol-cytochrome-c reductase activity || YDR529C || 1083720	0.27	0.844	0	NA	NA	NA	0.792	0.765	-0.5	0.36	0.181	NA	NA	TEL	TELO
246	YDL240W	653	0.000127151	0.001089841	-0.01804163	0.004708258	6.309805595	0.067000941	0.001936042	0.004404953	0.007981548	0.007981548	LRG1	LRG1	YDL240W	small GTPase mediated signal transduction* || Rho GTPase activator activity || YDL240W || 1086065	0.28	0.841	0.01	NA	NA	NA	0.703	0.669	0.22	0.27	0.0061	NA	down	TEL	TELO
247	YCR098C	931	0.000905433	0.005443296	0.03501395	0.01055154	3.844141379	0.176702864	0.024408637	0.02540145	0.018116877	0.02540145	GIT1	GIT1	YCR098C	glycerophosphodiester transport || glycerophosphodiester transporter activity || YCR098C || 1084708	0.38	0.78	0	NA	NA	NA	0.948	0.941	0.84	1.87	1	NA	up	TEL	TELO
248	YDR527W	1427	0.006058619	0.023762163	-0.018486592	0.006735643	5.700449106	0.055245685	0.00395298	0.016344578	0.007969607	0.016344578	RBA50	RBA50	YDR527W	transcription from RNA polymerase II promoter || DNA-directed RNA polymerase activity || YDR527W || 1084582	0.43	0.755	0.01	NA	NA	NA	0.586	0.541	-0.4	0.29	0.0136	NA	down	TEL	TELO
249	YER180C	5541	0.977127386	0.986646577	0.000223802	0.007806007	4.313932929	0.02251106	0.013929825	0.004841188	0.013331284	0.013331284	ISC10	ISC10	YER180C	sporulation || molecular function unknown || YER180C || 1083340	0.43	0.753	0.01	NA	NA	NA	0.608	0.563	0.3	0.27	0.0069	NA	NA	TEL	TELO
250	YGL254W	5217	0.843831411	0.905074368	-0.001147178	0.005823385	5.160973034	0.024099677	0.006408031	0.000591653	0.008763753	0.008763753	FZF1	FZF1	YGL254W	positive regulation of transcription from RNA polymerase II promoter* || transcription factor activity || YGL254W || 1083127	0.5	0.712	0.03	NA	NA	NA	0.38	0.327	-0.4	0.21	1e-04	NA	NA	TEL	TELO
251	YKR102W	302	1.33e-06	2.47e-05	0.030572959	0.006323847	5.401714042	0.074755839	0.004784963	0.0131066	0.008256655	0.0131066	FLO10	FLO10	YKR102W	flocculation (sensu Saccharomyces) || mannose binding || YKR102W || 1081832	0.5	0.712	0.01	NA	NA	NA	0.587	0.542	-0.02	0.31	0.039	NA	up	TEL	TELO
252	YEL061C	2410	0.055793784	0.129575854	-0.014812579	0.007744561	5.612442255	0.051097521	0.004005564	0.022828053	0.008026161	0.022828053	CIN8	CIN8	YEL061C	mitotic sister chromatid segregation* || microtubule motor activity || YEL061C || 1081204	0.53	0.698	0.01	NA	NA	NA	0.691	0.655	-0.02	0.51	0.817	NA	NA	TEL	TELO
253	YFR045W	2529	0.067977059	0.150441915	0.016312004	0.008937306	4.477859478	0.064118323	0.011666563	0.02406886	0.01207765	0.02406886	YFR045W	YFR045W	YFR045W	transport || transporter activity || YFR045W || 1086179	0.53	0.696	0.03	NA	NA	NA	0.392	0.339	-0.32	0.23	4e-04	NA	NA	TEL	TELO
254	YHR215W	2552	0.070743486	0.155153327	0.02019227	0.011173726	4.866385224	0.113423201	0.012592299	0.043265227	0.009786141	0.043265227	PHO12	PHO12	YHR215W	biological process unknown || acid phosphatase activity || YHR215W || 1084512	0.55	0.685	0	NA	NA	NA	0.916	0.905	0.61	1.68	1	NA	NA	TEL	TELO
255	YGL245W	573	5.69e-05	0.000555832	-0.018974668	0.004713858	9.061192776	0.032107015	0.000129651	0.004705254	0.009811544	0.009811544	GUS1	GUS1	YGL245W	glutamyl-tRNA aminoacylation || glutamate-tRNA ligase activity || YGL245W || 1082042	0.57	0.674	0.05	NA	NA	NA	0.254	0.205	-0.03	0.18	0	yes	down	TEL	TELO
256	YBR293W	2405	0.05551816	0.129203801	0.010186403	0.005319829	5.596788492	0.436841768	0.004623848	0.002545263	0.008037532	0.008037532	VBA2	VBA2	YBR293W	basic amino acid transport || multidrug transporter activity* || YBR293W || 1086159	0.58	0.67	0	NA	NA	NA	0.757	0.726	0	0.59	0.949	NA	NA	TEL	TELO
257	YCL055W	2596	0.075164157	0.162054618	0.010937914	0.006146756	5.02267702	0.033343544	0.007736049	0.004189047	0.009167487	0.009167487	KAR4	KAR4	YCL055W	meiosis* || transcription regulator activity || YCL055W || 1083942	0.59	0.666	0.01	NA	NA	NA	0.539	0.491	0.35	0.33	0.0657	NA	NA	TEL	TELO
258	YDR531W	1214	0.00310697	0.014307897	-0.014480774	0.004897197	6.081238311	0.027758654	0.0027987	0.007930832	0.007910086	0.007930832	CAB1	YDR531W	YDR531W	coenzyme A biosynthesis || pantothenate kinase activity || YDR531W || 1081172	0.59	0.666	0.03	NA	NA	NA	0.331	0.279	-0.07	0.21	0	yes	NA	TEL	TELO
259	YEL064C	4588	0.596317011	0.727459963	0.003701287	0.006987459	5.40962248	0.040828645	0.004544639	0.01729896	0.008243862	0.01729896	AVT2	AVT2	YEL064C	transport || transporter activity || YEL064C || 1085328	0.59	0.664	0.01	NA	NA	NA	0.545	0.497	0.2	0.31	0.0438	NA	NA	TEL	TELO
260	YML126C	531	3.48e-05	0.000366605	0.030288924	0.007316749	9.060318206	0.066213043	0.000116353	0.023834552	0.009811209	0.023834552	ERG13	ERG13	YML126C	ergosterol biosynthesis || hydroxymethylglutaryl-CoA synthase activity || YML126C || 1085492	0.62	0.648	0.03	NA	NA	NA	0.399	0.347	-0.05	0.27	0.0077	NA	up	TEL	TELO
261	YKL211C	3638	0.271162495	0.417178802	0.00506812	0.004605751	7.403395194	0.006904593	0.000614234	0.003768138	0.008876212	0.008876212	TRP3	TRP3	YKL211C	tryptophan biosynthesis || anthranilate synthase activity* || YKL211C || 1083643	0.66	0.628	0.01	NA	NA	NA	0.609	0.565	-0.22	0.44	0.55	NA	NA	TEL	TELO
262	YCR092C	3846	0.339277184	0.493562432	-0.005019424	0.005252672	5.579708322	0.007180599	0.004293095	0.001384992	0.008050629	0.008050629	MSH3	MSH3	YCR092C	DNA recombination* || damaged DNA binding || YCR092C || 1081869	0.68	0.621	0.05	NA	NA	NA	0.242	0.195	0.02	0.21	0	yes	NA	TEL	TELO
263	YCL061C	4864	0.703513912	0.809423019	0.002664288	0.007000573	5.622927846	0.025756469	0.003974492	0.017951175	0.008018841	0.017951175	MRC1	MRC1	YCL061C	chromatin silencing at telomere* || molecular function unknown || YCL061C || 1081029	0.74	0.585	0.04	NA	NA	NA	0.321	0.27	-0.21	0.24	0.0012	NA	NA	TEL	TELO
264	YCR093W	3788	0.318342967	0.469874891	-0.004675694	0.00468568	8.640618229	0.009520352	0.000191626	0.004509265	0.009631075	0.009631075	CDC39	CDC39	YCR093W	regulation of transcription from RNA polymerase II promoter* || 3'-5'-exoribonuclease activity || YCR093W || 1085420	0.75	0.583	0.07	NA	NA	NA	0.159	0.122	-0.14	0.19	0	yes	NA	TEL	TELO
265	YJR152W	945	0.000982378	0.005818382	-0.042309563	0.012838488	7.973657294	0.853341287	0.000473602	0.073268139	0.009267961	0.073268139	DAL5	DAL5	YJR152W	allantoate transport || allantoate transporter activity || YJR152W || 1083488	0.75	0.582	0	NA	NA	NA	0.891	0.877	1.21	1.77	1	NA	down	TEL	TELO
266	YIR039C	52	7.71e-15	8.3e-13	0.087012883	0.011195398	4.610047073	0.547577085	0.0132213	0.042853108	0.011185065	0.042853108	YPS6	YPS6	YIR039C	biological process unknown || aspartic-type endopeptidase activity || YIR039C || 1082762	0.75	0.585	0.02	NA	up	NA	0.451	0.398	-0.95	0.34	0.111	NA	up	TEL	TELO
267	YCR094W	5049	0.779422827	0.864018531	0.001476621	0.005272304	5.501208532	0.014892622	0.004313077	0.000365358	0.00812309	0.00812309	CDC50	CDC50	YCR094W	regulation of transcription* || transcription regulator activity || YCR094W || 1085726	0.76	0.575	0.02	NA	NA	NA	0.426	0.374	-0.59	0.31	0.0371	NA	NA	TEL	TELO
268	YOL163W	687	0.000171126	0.001394167	0.034351375	0.00914033	4.066564993	0.311371438	0.021033271	0.016344153	0.01557361	0.016344153	YOL163W	YOL163W	YOL163W	transport || transporter activity || YOL163W || 1084052	0.78	0.568	0	NA	NA	NA	0.816	0.792	0.32	1.06	1	NA	up	TEL	TELO
269	YIR032C	1659	0.011984391	0.040407611	0.024027692	0.009562866	5.691171226	0.098927072	0.003454842	0.037458201	0.007975221	0.037458201	DAL3	DAL3	YIR032C	allantoin catabolism || ureidoglycolate hydrolase activity || YIR032C || 1081218	0.81	0.551	0.01	NA	NA	NA	0.659	0.62	0.58	0.62	0.969	NA	up	TEL	TELO
270	YPL274W	3272	0.183552008	0.313979398	0.008661774	0.006513113	7.270768011	0.070146154	0.000752882	0.018225664	0.008757639	0.018225664	SAM3	SAM3	YPL274W	S-adenosylmethionine transport || S-adenosylmethionine transporter activity || YPL274W || 1084874	0.81	0.552	0	NA	NA	NA	0.747	0.716	0.76	0.91	1	NA	NA	TEL	TELO
271	YFR051C	5291	0.870382203	0.920644981	0.000754952	0.004626699	7.612823636	0.006043467	0.000542989	0.003791464	0.009033981	0.009033981	RET2	RET2	YFR051C	ER to Golgi transport* || protein binding || YFR051C || 1085597	0.9	0.513	0.02	NA	NA	NA	0.424	0.372	-0.2	0.41	0.379	NA	NA	TEL	TELO
272	YER179W	2841	0.10829409	0.213348124	0.040326442	0.0251113	2.012549134	0.427891752	0.200580238	-0.009653383	0.081533373	0.081533373	DMC1	DMC1	YER179W	meiosis* || single-stranded DNA binding* || YER179W || 1085741	0.92	0.503	0.05	NA	NA	NA	0.235	0.188	-0.09	0.27	0.0061	NA	NA	TEL	TELO
273	YCR100C	1233	0.003308265	0.015005851	0.025700968	0.008749144	4.603077661	0.162870333	0.011816666	0.022429876	0.011229319	0.022429876	YCR100C	YCR100C	YCR100C	biological process unknown || molecular function unknown || YCR100C || 1081401	0.93	0.495	0.07	NA	NA	NA	0.159	0.122	-0.36	0.22	2e-04	NA	up	TEL	TELO
274	YDR541C	3646	0.273182677	0.419440182	0.006320549	0.005768174	5.425514479	0.01993942	0.004771529	0.010113932	0.008219405	0.010113932	YDR541C	YDR541C	YDR541C	biological process unknown || dihydrokaempferol 4-reductase activity || YDR541C || 1085553	0.97	0.479	0.03	NA	NA	NA	0.378	0.325	-0.45	0.37	0.221	NA	NA	TEL	TELO
275	YDL236W	1804	0.017341515	0.053802915	-0.013319143	0.005597723	6.996508682	0.044921498	0.000968002	0.013050722	0.008504976	0.013050722	PHO13	PHO13	YDL236W	protein amino acid dephosphorylation* || alkaline phosphatase activity* || YDL236W || 1086129	1.03	0.45	0.06	NA	NA	NA	0.186	0.145	0.3	0.27	0.0055	NA	NA	TEL	TELO
276	YMR317W	1371	0.005164197	0.02108243	0.042872208	0.015330068	3.555792638	0.392203796	0.037256751	0.067884662	0.022357018	0.067884662	YMR317W	YMR317W	YMR317W	biological process unknown || molecular function unknown || YMR317W || 1086717	1.06	0.436	0.07	NA	NA	NA	0.152	0.116	-0.17	0.26	0.0029	NA	up	TEL	TELO
277	YNL326C	2499	0.064576728	0.144740002	0.009908854	0.00536142	5.422909895	0.010084855	0.004636827	0.002234411	0.008223302	0.008223302	PFA3	YNL326C	YNL326C	biological process unknown || molecular function unknown || YNL326C || 1083844	1.12	0.416	0.1	NA	NA	NA	0.0861	0.062	-0.26	0.21	1e-04	NA	NA	TEL	TELO
278	YLL051C	2223	0.039407854	0.099251002	0.013240053	0.006427514	6.684390271	0.046861839	0.001506909	0.016976058	0.008276492	0.016976058	FRE6	FRE6	YLL051C	biological process unknown || ferric-chelate reductase activity || YLL051C || 1083343	1.13	0.41	0.02	NA	NA	NA	0.49	0.439	-0.45	0.6	0.961	NA	NA	TEL	TELO
279	YNL330C	2545	0.070191297	0.154365693	-0.008444407	0.004663681	6.357766912	0.012556536	0.001718943	0.002528868	0.00801174	0.00801174	RPD3	RPD3	YNL330C	chromatin silencing at telomere* || histone deacetylase activity || YNL330C || 1085998	1.17	0.394	0.24	NA	NA	NA	0.00396	0.00267	-0.21	0.16	0	yes	NA	TEL	TELO
280	YGR284C	485	2.39e-05	0.00027665	0.022400818	0.005302368	6.659597027	0.050791698	0.001438615	0.011139786	0.008258613	0.011139786	ERV29	ERV29	YGR284C	ER to Golgi transport || molecular function unknown || YGR284C || 1084118	1.2	0.382	0.07	NA	NA	NA	0.166	0.128	-0.46	0.32	0.0541	NA	up	TEL	TELO
281	YLL061W	4604	0.603454438	0.733449401	0.005636012	0.010850183	7.186413187	0.075368167	0.000805478	0.051864095	0.008678926	0.051864095	MMP1	MMP1	YLL061W	S-methylmethionine transport || S-methylmethionine transporter activity || YLL061W || 1081555	1.21	0.378	0	NA	NA	NA	0.755	0.724	-0.76	1.27	1	NA	NA	TEL	TELO
282	YGL257C	3237	0.176134576	0.304549034	-0.006521503	0.004820912	6.120294667	0.019969467	0.002477174	0.001732861	0.00792069	0.00792069	MNT2	MNT2	YGL257C	protein amino acid O-linked glycosylation || alpha-1,3-mannosyltransferase activity || YGL257C || 1084063	1.34	0.33	0.19	NA	NA	NA	0.0131	0.00847	-0.21	0.2	0	yes	NA	TEL	TELO
283	YBR288C	1564	0.009072545	0.032467415	-0.013011298	0.004986493	5.91053476	0.021442039	0.003242296	0.003143425	0.007882091	0.007882091	APM3	APM3	YBR288C	vesicle-mediated transport* || molecular function unknown || YBR288C || 1085286	1.35	0.329	0.26	NA	NA	NA	0.00198	0.00136	-0.09	0.18	0	yes	down	TEL	TELO
284	YIR031C	1081	0.001957717	0.010136301	-0.022270138	0.007191866	7.819996555	0.343131368	0.000501118	0.022639173	0.009171438	0.022639173	DAL7	DAL7	YIR031C	allantoin catabolism || malate synthase activity || YIR031C || 1083212	1.35	0.329	0.01	NA	NA	NA	0.693	0.657	0.48	1.1	1	NA	down	TEL	TELO
285	YIR027C	3138	0.157631224	0.281199435	0.016468223	0.011654106	5.187604213	0.405129474	0.006116157	0.054647453	0.008697636	0.054647453	DAL1	DAL1	YIR027C	allantoin catabolism || allantoinase activity || YIR027C || 1086623	1.38	0.318	0.01	NA	NA	NA	0.643	0.602	0.39	1.01	1	NA	NA	TEL	TELO
286	YCR099C	1298	0.004104865	0.017696109	0.035376047	0.012326197	3.494933739	0.212014989	0.037386968	0.030587194	0.02341399	0.030587194	YCR099C	YCR099C	YCR099C	biological process unknown || molecular function unknown || YCR099C || 1082941	1.46	0.291	0.07	NA	NA	NA	0.157	0.121	-0.45	0.34	0.108	NA	up	TEL	TELO
287	YJL212C	2337	0.049038492	0.117394542	-0.023185294	0.011779608	6.864056188	0.176123636	0.001174909	0.060904464	0.008396241	0.060904464	OPT1	OPT1	YJL212C	sulfur metabolism || oligopeptide transporter activity || YJL212C || 1083080	1.47	0.287	0.01	NA	NA	NA	0.606	0.562	0.34	1.04	1	NA	NA	TEL	TELO
288	YJL217W	36	9.14e-17	1.43e-14	0.074016048	0.008900957	5.641867509	0.34673493	0.004205161	0.031240167	0.008006133	0.031240167	REE1	YJL217W	YJL217W	biological process unknown || molecular function unknown || YJL217W || 1083921	1.49	0.281	0.03	NA	NA	NA	0.4	0.348	-0.73	0.63	0.978	NA	NA	TEL	TELO
289	YLR456W	4293	0.484213887	0.631293996	0.008428261	0.012048269	3.441820407	0.058214643	0.034392291	0.030551102	0.024388616	0.030551102	YLR456W	YLR456W	YLR456W	biological process unknown || molecular function unknown || YLR456W || 1086432	1.51	0.276	0.06	NA	NA	NA	0.184	0.144	0.1	0.37	0.216	NA	NA	TEL	TELO
290	YNL321W	739	0.000266632	0.002019403	0.020482288	0.005618155	7.146180556	0.052836116	0.000790053	0.013331196	0.008641259	0.013331196	VNX1	YNL321W	YNL321W	biological process unknown || molecular function unknown || YNL321W || 1084513	1.51	0.275	0.1	NA	NA	NA	0.0858	0.0618	-0.49	0.29	0.0191	NA	NA	TEL	TELO
291	YOL162W	1040	0.001624509	0.008742672	0.031643534	0.010040881	3.760153633	0.315154589	0.025874008	0.014034305	0.01923147	0.01923147	YOL162W	YOL162W	YOL162W	transport || transporter activity || YOL162W || 1083420	1.53	0.269	0.01	NA	NA	NA	0.651	0.61	0.38	1.12	1	NA	up	TEL	TELO
292	YIR042C	2257	0.042416242	0.105185515	-0.014153935	0.006974399	4.697755601	0.175621729	0.011106266	0.009929697	0.010655752	0.010655752	YIR042C	YIR042C	YIR042C	biological process unknown || molecular function unknown || YIR042C || 1081405	1.55	0.264	0.02	NA	NA	NA	0.509	0.46	0.45	0.91	1	NA	NA	TEL	TELO
293	YHL038C	3271	0.183532886	0.313979398	-0.007455465	0.0056058	5.224454205	0.010420745	0.005448098	0.00281124	0.00861111	0.00861111	CBP2	CBP2	YHL038C	Group I intron splicing || RNA splicing factor activity, transesterification mechanism || YHL038C || 1082796	1.57	0.258	0.14	NA	NA	NA	0.0344	0.0231	-0.68	0.27	0.0059	NA	NA	TEL	TELO
294	YKL218C	4753	0.659277675	0.775753248	-0.004274402	0.009694486	6.236585825	0.049611165	0.001997897	0.040049123	0.007948365	0.040049123	SRY1	SRY1	YKL218C	amino acid derivative catabolism || threo-3-hydroxyaspartate ammonia-lyase activity* || YKL218C || 1084373	1.57	0.257	0.04	NA	NA	NA	0.325	0.274	-0.43	0.57	0.93	NA	NA	TEL	TELO
295	YEL072W	661	0.000136225	0.001153483	-0.024722471	0.006480463	5.336258164	0.077211958	0.005440253	0.01334849	0.008376816	0.01334849	RMD6	RMD6	YEL072W	biological process unknown || molecular function unknown || YEL072W || 1085291	1.61	0.245	0.03	NA	NA	NA	0.38	0.328	0.15	0.65	0.985	NA	down	TEL	TELO
296	YFR047C	4667	0.624263007	0.748500439	0.002952385	0.00602752	6.598137035	0.028417331	0.001426321	0.014827781	0.008209819	0.014827781	BNA6	BNA6	YFR047C	NAD biosynthesis || nicotinate-nucleotide diphosphorylase (carboxylating) activity || YFR047C || 1081750	1.64	0.236	0.11	NA	NA	NA	0.0625	0.0442	-0.78	0.32	0.064	NA	NA	TEL	TELO
297	YEL068C	5443	0.935326538	0.961613268	0.00067207	0.008282324	4.207992506	0.040330991	0.016464027	-7.04e-05	0.014225487	0.014225487	NA	YEL068C	YEL068C	|| || YEL068C || 1085079	1.69	0.222	0.16	NA	NA	NA	0.0238	0.0158	-0.15	0.3	0.0297	NA	NA	no	TELO
298	YEL071W	809	0.000454493	0.003144374	0.018858566	0.00537858	9.653020734	0.037499923	6.15e-05	0.012881049	0.009999665	0.012881049	DLD3	DLD3	YEL071W	lactate metabolism || D-lactate dehydrogenase (cytochrome) activity || YEL071W || 1082117	1.69	0.222	0.04	NA	NA	NA	0.321	0.27	0.3	0.63	0.978	NA	up	TEL	TELO
299	YOL158C	2549	0.070581569	0.154980402	0.023906336	0.01322136	6.607015837	0.113864921	0.001371736	0.076833866	0.008217178	0.076833866	ENB1	ENB1	YOL158C	ferric-enterobactin transport || ferric-enterobactin transporter activity || YOL158C || 1085187	1.69	0.222	0.01	NA	NA	NA	0.549	0.501	-1.11	1.04	1	NA	NA	TEL	TELO
300	YAL060W	3183	0.165196024	0.290448407	0.01038897	0.007485894	7.536170101	0.139939605	0.000615803	0.02445527	0.008980926	0.02445527	BDH1	BDH1	YAL060W	butanediol fermentation || (R,R)-butanediol dehydrogenase activity || YAL060W || 1081570	1.76	0.205	0.07	NA	NA	NA	0.172	0.133	-1.05	0.51	0.81	NA	NA	TEL	TELO
301	YCL050C	3960	0.372136605	0.525971863	-0.005683066	0.006367736	6.576278244	0.046431936	0.001503589	0.016637181	0.008191384	0.016637181	APA1	APA1	YCL050C	nucleotide metabolism || bis(5'-nucleosyl)-tetraphosphatase activity || YCL050C || 1085815	1.77	0.204	0.34	NA	NA	NA	0.00031	0.000193	-0.37	0.19	0	NA	NA	TEL	TELO
302	YDL235C	1159	0.002646829	0.012781969	-0.01702756	0.005664468	5.395837893	0.021571102	0.005078665	0.009276358	0.008266437	0.009276358	YPD1	YPD1	YDL235C	response to osmotic stress* || transferase activity, transferring phosphorus-containing groups || YDL235C || 1086607	1.81	0.194	0.3	NA	NA	NA	0.00089	0.000587	-0.18	0.19	0	NA	down	TEL	TELO
303	YAL058W	3734	0.300169253	0.449932327	0.005561883	0.005368248	5.442674362	0.013619673	0.004698128	0.004812809	0.008194776	0.008194776	CNE1	CNE1	YAL058W	protein folding* || unfolded protein binding || YAL058W || 1086512	1.82	0.192	0.11	NA	NA	NA	0.0632	0.0447	-0.81	0.37	0.229	NA	NA	TEL	TELO
304	YML127W	5331	0.891515404	0.935999197	0.000631005	0.004626583	6.761522441	0.011172313	0.00125168	0.002343958	0.00832481	0.00832481	RSC9	RSC9	YML127W	regulation of transcription from RNA polymerase II promoter* || chromatin binding || YML127W || 1081036	1.83	0.189	0.16	NA	NA	NA	0.0214	0.0143	-0.41	0.32	0.0519	NA	NA	TEL	TELO
305	YNL320W	897	0.000751967	0.004692293	0.017010136	0.005047675	5.791049147	0.033656413	0.003484686	0.007074043	0.007914357	0.007914357	YNL320W	YNL320W	YNL320W	biological process unknown || molecular function unknown || YNL320W || 1086515	1.86	0.182	0.3	NA	NA	NA	0.00081	0.000568	-0.51	0.22	2e-04	NA	up	TEL	TELO
306	YEL067C	4341	0.501506806	0.646609905	0.008298512	0.012346757	3.367511023	0.08267105	0.042362395	0.023979721	0.025838714	0.025838714	YEL067C	YEL067C	YEL067C	|| || YEL067C || 1083562	1.88	0.178	0.13	NA	NA	NA	0.0475	0.0329	-0.36	0.38	0.235	NA	NA	TEL	TELO
307	YPR198W	1828	0.018343629	0.05616482	0.011120694	0.00471494	6.199295542	0.012297983	0.002006905	0.004615854	0.007938855	0.007938855	SGE1	SGE1	YPR198W	response to drug* || xenobiotic-transporting ATPase activity || YPR198W || 1084730	1.95	0.163	0.14	NA	NA	NA	0.0397	0.027	-0.6	0.38	0.263	NA	NA	TEL	TELO
308	YCR102C	1053	0.00169905	0.009030944	0.036947753	0.011773007	3.436103705	0.188168102	0.03751329	0.014064801	0.024496525	0.024496525	YCR102C	YCR102C	YCR102C	biological process unknown || molecular function unknown || YCR102C || 1081990	2.03	0.146	0.13	NA	NA	NA	0.0478	0.0332	-0.51	0.41	0.414	NA	up	TEL	TELO
309	YNR072W	1509	0.007797376	0.028921082	0.072802681	0.027362022	1.967359557	0.741697731	0.220892069	0.114059498	0.084873784	0.114059498	HXT17	HXT17	YNR072W	hexose transport || glucose transporter activity* || YNR072W || 1082728	2.05	0.142	0.02	NA	NA	NA	0.481	0.43	-2.07	0.91	1	NA	up	TEL	TELO
310	YOL164W	471	1.92e-05	0.000228608	0.022212365	0.005197629	6.330647927	0.156657382	0.001950638	0.010135741	0.00799396	0.010135741	BDS1	YOL164W	YOL164W	biological process unknown || molecular function unknown || YOL164W || 1081792	2.23	0.112	0.01	NA	NA	NA	0.625	0.583	0.31	1.47	1	NA	NA	TEL	TELO
